timestamp,current_replicas,desired_replicas,current_cpu_percentage,target_cpu_percentage,experiment
2026-07-19 21:06:43+00:00,10,10,182.0,50.0,baseline
2026-07-19 21:06:59+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:07:15+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:07:30+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:07:46+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:08:01+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:08:17+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:08:33+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:08:48+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:09:04+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:09:20+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:09:35+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:09:51+00:00,10,10,183.0,50.0,baseline
2026-07-19 21:10:06+00:00,10,10,181.0,50.0,baseline
2026-07-19 21:10:22+00:00,10,10,181.0,50.0,baseline
2026-07-19 21:10:38+00:00,10,10,181.0,50.0,baseline
2026-07-19 21:10:53+00:00,10,10,181.0,50.0,baseline
2026-07-19 21:11:09+00:00,10,10,91.0,50.0,baseline
2026-07-19 21:11:25+00:00,10,10,91.0,50.0,baseline
2026-07-19 21:11:40+00:00,10,10,91.0,50.0,baseline
2026-07-19 21:11:56+00:00,10,10,91.0,50.0,baseline
2026-07-19 21:12:12+00:00,10,10,17.0,50.0,baseline
2026-07-19 21:12:27+00:00,10,10,17.0,50.0,baseline
2026-07-19 21:12:43+00:00,10,10,17.0,50.0,baseline
2026-07-19 21:12:58+00:00,10,10,17.0,50.0,baseline
2026-07-19 21:13:14+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:13:30+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:13:45+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:14:01+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:14:17+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:14:33+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:14:48+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:15:04+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:15:20+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:15:36+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:15:51+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:16:07+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:16:23+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:16:39+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:16:55+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:17:10+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:17:26+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:17:41+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:17:57+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:18:12+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:18:28+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:18:44+00:00,10,10,0.0,50.0,baseline
2026-07-19 21:18:59+00:00,10,1,0.0,50.0,baseline
2026-07-19 21:19:15+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:19:30+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:19:46+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:20:02+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:20:17+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:20:33+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:20:49+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:21:04+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:21:20+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:21:35+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:21:51+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:22:07+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:22:22+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:22:38+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:22:53+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:23:09+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:23:25+00:00,1,1,0.0,50.0,baseline
2026-07-19 21:23:40+00:00,1,1,0.0,50.0,baseline
2026-07-19 22:34:02+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:34:08+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:34:14+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:34:19+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:34:25+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:34:30+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:34:36+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:34:41+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:34:47+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:34:52+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:34:58+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:35:03+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:35:09+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:35:15+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:35:21+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:35:27+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:35:32+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:35:38+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:35:44+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:35:49+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:35:55+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:36:01+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:36:06+00:00,1,1,42.0,50.0,gradual_ramp
2026-07-19 22:36:12+00:00,1,1,42.0,50.0,gradual_ramp
2026-07-19 22:36:18+00:00,1,1,42.0,50.0,gradual_ramp
2026-07-19 22:36:24+00:00,1,1,42.0,50.0,gradual_ramp
2026-07-19 22:36:29+00:00,1,1,42.0,50.0,gradual_ramp
2026-07-19 22:36:35+00:00,1,1,42.0,50.0,gradual_ramp
2026-07-19 22:36:41+00:00,1,1,42.0,50.0,gradual_ramp
2026-07-19 22:36:46+00:00,1,1,42.0,50.0,gradual_ramp
2026-07-19 22:36:52+00:00,1,1,42.0,50.0,gradual_ramp
2026-07-19 22:36:57+00:00,1,1,42.0,50.0,gradual_ramp
2026-07-19 22:37:03+00:00,1,4,246.0,50.0,gradual_ramp
2026-07-19 22:37:09+00:00,1,4,246.0,50.0,gradual_ramp
2026-07-19 22:37:15+00:00,1,4,246.0,50.0,gradual_ramp
2026-07-19 22:37:21+00:00,4,5,246.0,50.0,gradual_ramp
2026-07-19 22:37:26+00:00,4,5,246.0,50.0,gradual_ramp
2026-07-19 22:37:32+00:00,4,5,246.0,50.0,gradual_ramp
2026-07-19 22:37:38+00:00,5,5,246.0,50.0,gradual_ramp
2026-07-19 22:37:44+00:00,5,5,246.0,50.0,gradual_ramp
2026-07-19 22:37:49+00:00,5,5,246.0,50.0,gradual_ramp
2026-07-19 22:37:55+00:00,5,5,246.0,50.0,gradual_ramp
2026-07-19 22:38:01+00:00,5,5,246.0,50.0,gradual_ramp
2026-07-19 22:38:07+00:00,5,5,250.0,50.0,gradual_ramp
2026-07-19 22:38:12+00:00,5,5,250.0,50.0,gradual_ramp
2026-07-19 22:38:18+00:00,5,5,250.0,50.0,gradual_ramp
2026-07-19 22:38:24+00:00,5,5,250.0,50.0,gradual_ramp
2026-07-19 22:38:30+00:00,5,5,250.0,50.0,gradual_ramp
2026-07-19 22:38:35+00:00,5,5,250.0,50.0,gradual_ramp
2026-07-19 22:38:42+00:00,5,5,250.0,50.0,gradual_ramp
2026-07-19 22:38:47+00:00,5,5,250.0,50.0,gradual_ramp
2026-07-19 22:38:53+00:00,5,5,250.0,50.0,gradual_ramp
2026-07-19 22:38:59+00:00,5,5,250.0,50.0,gradual_ramp
2026-07-19 22:39:05+00:00,5,10,186.0,50.0,gradual_ramp
2026-07-19 22:39:11+00:00,5,10,186.0,50.0,gradual_ramp
2026-07-19 22:39:19+00:00,10,10,186.0,50.0,gradual_ramp
2026-07-19 22:39:25+00:00,10,10,186.0,50.0,gradual_ramp
2026-07-19 22:39:31+00:00,10,10,186.0,50.0,gradual_ramp
2026-07-19 22:39:37+00:00,10,10,186.0,50.0,gradual_ramp
2026-07-19 22:39:43+00:00,10,10,186.0,50.0,gradual_ramp
2026-07-19 22:39:48+00:00,10,10,186.0,50.0,gradual_ramp
2026-07-19 22:39:54+00:00,10,10,186.0,50.0,gradual_ramp
2026-07-19 22:40:00+00:00,10,10,186.0,50.0,gradual_ramp
2026-07-19 22:40:06+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:40:11+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:40:17+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:40:23+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:40:28+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:40:34+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:40:39+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:40:45+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:40:50+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:40:56+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:41:02+00:00,10,10,228.0,50.0,gradual_ramp
2026-07-19 22:41:07+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:41:13+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:41:19+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:41:24+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:41:30+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:41:36+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:41:41+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:41:47+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:41:52+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:41:58+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:42:04+00:00,10,10,180.0,50.0,gradual_ramp
2026-07-19 22:42:09+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:42:15+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:42:20+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:42:26+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:42:32+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:42:37+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:42:43+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:42:48+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:42:54+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:43:00+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:43:05+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:43:11+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:43:16+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:43:22+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:43:28+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:43:33+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:43:39+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:43:44+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:43:50+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:43:55+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:44:01+00:00,10,10,178.0,50.0,gradual_ramp
2026-07-19 22:44:07+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:44:12+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:44:18+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:44:24+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:44:29+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:44:35+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:44:40+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:44:46+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:44:52+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:44:57+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:45:03+00:00,10,10,148.0,50.0,gradual_ramp
2026-07-19 22:45:08+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:45:14+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:45:20+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:45:25+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:45:31+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:45:37+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:45:42+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:45:48+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:45:54+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:45:59+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:46:05+00:00,10,10,183.0,50.0,gradual_ramp
2026-07-19 22:46:10+00:00,10,10,169.0,50.0,gradual_ramp
2026-07-19 22:46:16+00:00,10,10,169.0,50.0,gradual_ramp
2026-07-19 22:46:21+00:00,10,10,169.0,50.0,gradual_ramp
2026-07-19 22:46:27+00:00,10,10,169.0,50.0,gradual_ramp
2026-07-19 22:46:33+00:00,10,10,169.0,50.0,gradual_ramp
2026-07-19 22:46:38+00:00,10,10,169.0,50.0,gradual_ramp
2026-07-19 22:46:44+00:00,10,10,169.0,50.0,gradual_ramp
2026-07-19 22:46:49+00:00,10,10,169.0,50.0,gradual_ramp
2026-07-19 22:46:55+00:00,10,10,169.0,50.0,gradual_ramp
2026-07-19 22:47:00+00:00,10,10,169.0,50.0,gradual_ramp
2026-07-19 22:47:06+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:47:11+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:47:17+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:47:23+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:47:28+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:47:34+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:47:39+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:47:45+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:47:50+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:47:56+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:48:02+00:00,10,10,108.0,50.0,gradual_ramp
2026-07-19 22:48:07+00:00,10,10,26.0,50.0,gradual_ramp
2026-07-19 22:48:12+00:00,10,10,26.0,50.0,gradual_ramp
2026-07-19 22:48:18+00:00,10,10,26.0,50.0,gradual_ramp
2026-07-19 22:48:23+00:00,10,10,26.0,50.0,gradual_ramp
2026-07-19 22:48:29+00:00,10,10,26.0,50.0,gradual_ramp
2026-07-19 22:48:34+00:00,10,10,26.0,50.0,gradual_ramp
2026-07-19 22:48:40+00:00,10,10,26.0,50.0,gradual_ramp
2026-07-19 22:48:45+00:00,10,10,26.0,50.0,gradual_ramp
2026-07-19 22:48:51+00:00,10,10,26.0,50.0,gradual_ramp
2026-07-19 22:48:56+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:02+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:07+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:14+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:20+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:25+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:31+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:36+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:42+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:47+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:53+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:49:58+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:04+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:09+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:15+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:20+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:26+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:31+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:37+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:42+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:48+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:53+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:50:59+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:51:04+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:51:09+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:51:15+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:51:20+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:51:26+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:51:31+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:51:37+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:51:44+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:51:55+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:52:01+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:52:07+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:52:13+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:52:18+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:52:24+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:52:30+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:52:36+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:52:41+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:52:47+00:00,10,10,0.0,50.0,gradual_ramp
2026-07-19 22:52:53+00:00,10,6,0.0,50.0,gradual_ramp
2026-07-19 22:52:58+00:00,10,6,0.0,50.0,gradual_ramp
2026-07-19 22:53:04+00:00,10,6,0.0,50.0,gradual_ramp
2026-07-19 22:53:09+00:00,6,6,0.0,50.0,gradual_ramp
2026-07-19 22:53:15+00:00,6,6,0.0,50.0,gradual_ramp
2026-07-19 22:53:21+00:00,6,6,0.0,50.0,gradual_ramp
2026-07-19 22:53:26+00:00,6,6,0.0,50.0,gradual_ramp
2026-07-19 22:53:32+00:00,6,6,0.0,50.0,gradual_ramp
2026-07-19 22:53:38+00:00,6,1,0.0,50.0,gradual_ramp
2026-07-19 22:53:43+00:00,6,1,0.0,50.0,gradual_ramp
2026-07-19 22:53:49+00:00,6,1,0.0,50.0,gradual_ramp
2026-07-19 22:53:54+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:00+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:06+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:11+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:17+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:23+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:28+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:34+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:40+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:45+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:51+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:54:57+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:55:03+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:55:10+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:55:15+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:55:21+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:55:27+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:55:33+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:55:39+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:55:44+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:55:50+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:55:56+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:01+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:07+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:13+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:19+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:24+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:30+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:36+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:41+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:47+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:53+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:56:58+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:57:04+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:57:10+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:57:15+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:57:21+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:57:27+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:57:32+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:57:38+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:57:44+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:57:49+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:57:55+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:00+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:06+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:12+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:17+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:23+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:28+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:34+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:40+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:45+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:51+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:58:56+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:59:02+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:59:08+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:59:15+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:59:21+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:59:27+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:59:33+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:59:39+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:59:45+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:59:52+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 22:59:57+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:00:04+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:00:10+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:00:16+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:00:22+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:00:28+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:00:34+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:00:40+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:00:46+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:00:52+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:00:58+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:01:04+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:01:10+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:01:16+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:01:23+00:00,1,1,0.0,50.0,gradual_ramp
2026-07-19 23:01:29+00:00,1,1,0.0,50.0,gradual_ramp
